0.23711246252059937,0.0,0.29345
0.37265002727508545,0.0,0.46525
0.5164375901222229,0.0,0.5815
0.5944250822067261,0.0,0.608
0.6301873922348022,0.0015,0.65045
0.6636000275611877,0.001,0.68135
0.6830251812934875,0.002,0.69625
0.701400101184845,0.003,0.7124
0.7148125171661377,0.005,0.7282
0.729487419128418,0.0095,0.73905
0.7419374585151672,0.021,0.7528
0.7547251582145691,0.0235,0.7599
0.7670125365257263,0.0325,0.7731
0.7805626392364502,0.051,0.78585
0.7933750152587891,0.0685,0.7984
0.8104749917984009,0.0935,0.82055
0.8297623991966248,0.136,0.83985
0.8481749892234802,0.1875,0.8586
0.8632875084877014,0.2345,0.8695
0.877512514591217,0.277,0.8844
0.8911126255989075,0.347,0.9
0.9055748581886292,0.403,0.91235
0.91961270570755,0.4825,0.92715
0.9326500296592712,0.555,0.9375
0.9439126253128052,0.609,0.94545
0.9513500928878784,0.6485,0.95305
0.9568372368812561,0.6905,0.9588
0.9625750184059143,0.7295,0.96535
0.9665876626968384,0.7445,0.9688
0.9697499871253967,0.7655,0.972
0.9722626805305481,0.7885,0.97475
0.9751250743865967,0.8025,0.9766
0.9777373671531677,0.824,0.97915
0.9806624054908752,0.8575,0.9828
0.9831247329711914,0.86,0.9836
0.9853999614715576,0.8855,0.98625
0.9872623682022095,0.8995,0.9881
0.9888501167297363,0.916,0.9899
0.9901875853538513,0.926,0.9914
0.9914374947547913,0.9195,0.99045
0.9925625324249268,0.94,0.99335
0.9933375716209412,0.949,0.9943
0.9934999942779541,0.953,0.9947
0.9943875670433044,0.955,0.99515
0.9945750832557678,0.957,0.9953
0.9950002431869507,0.958,0.99545
0.9954374432563782,0.9655,0.99625
0.9957999587059021,0.9675,0.99655
0.9960625171661377,0.9715,0.9971
0.9964501261711121,0.9705,0.9969
0.9969874024391174,0.9745,0.99735
0.9974246621131897,0.9785,0.9978
0.9978994131088257,0.9835,0.9983
0.9983622431755066,0.9835,0.9983
0.9987370371818542,0.9895,0.9989
0.9991371035575867,0.993,0.99925
0.9992371797561646,0.993,0.99925
0.9992371201515198,0.9945,0.9994
0.9994497299194336,0.9935,0.9993
0.9994497299194336,0.995,0.99945
0.9994496703147888,0.995,0.99945
0.9995623230934143,0.995,0.99945
0.999512255191803,0.995,0.99945
0.9995997548103333,0.995,0.99945
0.9995997548103333,0.995,0.99945
0.9996123313903809,0.995,0.99945
0.9996123313903809,0.995,0.99945
0.9995747804641724,0.995,0.99945
0.9995872378349304,0.995,0.99945
0.9993748068809509,0.995,0.99945
0.9995999336242676,0.995,0.99945
0.9995997548103333,0.995,0.99945
0.99958735704422,0.995,0.99945
0.999599814414978,0.9945,0.9994
0.999599814414978,0.995,0.99945
0.999599814414978,0.995,0.99945
0.9996123313903809,0.995,0.99945
0.999599814414978,0.995,0.99945
0.9995998740196228,0.995,0.99945
0.9996123909950256,0.995,0.99945
0.9996247291564941,0.995,0.99945
0.9996123313903809,0.995,0.99945
0.999599814414978,0.995,0.99945
0.99958735704422,0.995,0.99945
0.9995874166488647,0.995,0.99945
0.9996123909950256,0.995,0.99945
0.9995748400688171,0.995,0.99945
0.9995872378349304,0.995,0.99945
0.999524712562561,0.9945,0.99935
0.9996123313903809,0.995,0.99945
0.9994622468948364,0.981,0.99795
0.9991623163223267,0.995,0.99945
0.9995997548103333,0.995,0.99945
0.9995872974395752,0.9945,0.9994
0.9996123313903809,0.995,0.99945
0.9996123909950256,0.994,0.99935
0.9995747804641724,0.995,0.99945
0.9996123909950256,0.9955,0.9995
0.9996247291564941,0.9945,0.9994
0.9995748400688171,0.995,0.99945
0.9995874166488647,0.9955,0.9995
