0.19841249287128448,0.0,0.2
0.19999998807907104,0.0,0.2
0.20179998874664307,0.0,0.2
0.2145874947309494,0.0,0.25785
0.2661125063896179,0.0,0.27335
0.29513752460479736,0.0,0.30875
0.3133000135421753,0.0,0.33045
0.3693249821662903,0.0,0.4009
0.38957497477531433,0.0,0.39835
0.39475002884864807,0.0,0.40165
0.4017000198364258,0.0,0.4072
0.42018750309944153,0.0,0.47355
0.5041250586509705,0.0,0.53535
0.531037449836731,0.0,0.54275
0.5508624911308289,0.0,0.56565
0.5723750591278076,0.0005,0.58325
0.5890125632286072,0.0005,0.59725
0.5989000201225281,0.0005,0.60445
0.6077500581741333,0.0005,0.6146
0.6184750199317932,0.0005,0.6287
0.6289874911308289,0.001,0.6401
0.6378999352455139,0.002,0.64655
0.6461499929428101,0.0005,0.6512
0.6520624756813049,0.0015,0.66205
0.6573249697685242,0.001,0.66345
0.6670624613761902,0.001,0.67115
0.6706125140190125,0.0015,0.6764
0.6748625040054321,0.0005,0.67975
0.6774750351905823,0.002,0.6832
0.6825874447822571,0.0025,0.6843
0.6857374310493469,0.0035,0.68755
0.6891624927520752,0.003,0.6927
0.6926875114440918,0.004,0.6999
0.6977499723434448,0.003,0.7016
0.7026124596595764,0.0055,0.70785
0.7070499658584595,0.0035,0.70935
0.7108375430107117,0.005,0.7082
0.714912474155426,0.0055,0.7145
0.7185999751091003,0.004,0.72325
0.7225750088691711,0.008,0.72475
0.7270124554634094,0.006,0.72795
0.7316375374794006,0.01,0.73585
0.7357874512672424,0.0095,0.7377
0.7403250336647034,0.011,0.74335
0.7428250312805176,0.014,0.7487
0.7483375072479248,0.0165,0.75425
0.7535249590873718,0.018,0.75765
0.758074939250946,0.021,0.7614
0.7617000937461853,0.0235,0.7667
0.7666875123977661,0.0275,0.76935
0.7711374759674072,0.033,0.7734
0.7747250199317932,0.032,0.77805
0.7780500054359436,0.0305,0.7779
0.780125081539154,0.0385,0.7843
0.7840875387191772,0.0435,0.78805
0.7885624766349792,0.0395,0.79135
0.7936999797821045,0.0455,0.794
0.7981749773025513,0.0665,0.80295
0.8021249771118164,0.068,0.80855
0.8063875436782837,0.0855,0.81045
0.8131750226020813,0.087,0.8164
0.8187999129295349,0.087,0.81955
0.8238250017166138,0.104,0.8243
0.829212486743927,0.1235,0.83045
0.8345374464988708,0.121,0.83605
0.8391374945640564,0.1565,0.8446
0.8445124626159668,0.1505,0.84825
0.8514249324798584,0.1825,0.85655
0.8534624576568604,0.202,0.8596
0.8588125109672546,0.2145,0.86385
0.8652624487876892,0.2295,0.8664
0.8689749836921692,0.248,0.8716
0.8729249835014343,0.267,0.8773
0.8773499727249146,0.275,0.88025
0.8793874382972717,0.2755,0.88135
0.8817499876022339,0.2845,0.88395
0.8853750824928284,0.314,0.88855
0.8906624913215637,0.323,0.89215
0.8940999507904053,0.33,0.8944
0.8975249528884888,0.3485,0.8984
0.8987124562263489,0.3685,0.9012
0.9022249579429626,0.3745,0.90355
0.9049124717712402,0.3795,0.90435
0.9077000021934509,0.409,0.9097
0.9111624956130981,0.418,0.9113
0.9122499823570251,0.433,0.91365
0.9154124855995178,0.4645,0.91835
0.9182125329971313,0.448,0.9179
0.9194624423980713,0.4605,0.92035
0.9223999381065369,0.495,0.92525
0.9247749447822571,0.4915,0.9242
0.9267750978469849,0.497,0.92575
0.9289374351501465,0.498,0.9273
0.9305000901222229,0.5055,0.92895
0.9310750961303711,0.5425,0.93275
0.9340625405311584,0.548,0.9347
0.9365000128746033,0.5485,0.93545
0.9369500279426575,0.5595,0.9375
0.9390875101089478,0.5785,0.9406
