0.33215001225471497,0.0005,0.57375
0.6167248487472534,0.0005,0.6543
0.6717250943183899,0.0025,0.69795
0.7120376229286194,0.0045,0.72715
0.7465624213218689,0.027,0.7656
0.7855498194694519,0.074,0.81795
0.8373125195503235,0.2115,0.86605
0.8879377245903015,0.408,0.9094
0.919612467288971,0.539,0.9319
0.937412679195404,0.61,0.9435
0.9480998516082764,0.665,0.9508
0.9575000405311584,0.7415,0.9621
0.9645999073982239,0.7845,0.96985
0.9713497757911682,0.8245,0.9756
0.975387692451477,0.8475,0.9792
0.9803751111030579,0.882,0.9852
0.9841501712799072,0.902,0.9876
0.9880000948905945,0.8615,0.9826
0.9869876503944397,0.9325,0.99205
0.9925874471664429,0.9525,0.9947
0.9939001202583313,0.9575,0.9953
0.9954749941825867,0.97,0.9967
0.9957872629165649,0.9715,0.99695
0.9964621663093567,0.98,0.99775
0.9957249164581299,0.9795,0.9975
0.9974496364593506,0.989,0.9988
0.9981746673583984,0.988,0.99875
0.9983870387077332,0.9915,0.99895
0.9986497163772583,0.991,0.99905
0.9990121126174927,0.994,0.99925
0.9991122484207153,0.995,0.9994
0.9986122250556946,0.9905,0.9989
0.9396247267723083,0.737,0.96385
0.9874124526977539,0.9655,0.996
0.9971123337745667,0.985,0.99835
0.9983620047569275,0.9895,0.99885
0.9986495971679688,0.9905,0.99895
0.9990495443344116,0.9925,0.99915
0.9991746544837952,0.9935,0.99925
0.9992246031761169,0.9935,0.99925
0.999399721622467,0.9945,0.99935
0.9994746446609497,0.9945,0.9994
0.9995372295379639,0.995,0.99945
0.9995371699333191,0.995,0.99945
0.9995748996734619,0.995,0.99945
0.999599814414978,0.995,0.99945
0.99958735704422,0.995,0.99945
0.9996123313903809,0.995,0.99945
0.999599814414978,0.995,0.99945
0.9996123909950256,0.995,0.99945
0.9996122717857361,0.995,0.99945
0.9996123313903809,0.995,0.99945
0.9995997548103333,0.9955,0.9995
0.9996122717857361,0.9945,0.9994
0.9995998740196228,0.995,0.99945
0.9996123909950256,0.9955,0.9995
0.9996498227119446,0.995,0.99945
0.9993497133255005,0.859,0.9847
0.9917746782302856,0.994,0.9993
0.9994871616363525,0.9945,0.9994
0.999599814414978,0.9955,0.9995
0.9995496869087219,0.9965,0.9996
0.9996371865272522,0.9955,0.99955
0.9996123313903809,0.996,0.99955
0.9996373057365417,0.9965,0.99965
0.9996873140335083,0.996,0.99955
0.9996623396873474,0.997,0.99965
0.9996247887611389,0.998,0.9998
0.9996873140335083,0.997,0.9997
0.9997248649597168,0.997,0.99965
0.9996623396873474,0.997,0.99965
0.9996748566627502,0.997,0.9997
0.999712347984314,0.996,0.9996
0.999637246131897,0.996,0.99955
0.999712347984314,0.9975,0.9997
0.9997373223304749,0.9965,0.99965
0.9997248649597168,0.9975,0.99975
0.9997499585151672,0.998,0.9998
0.9997247457504272,0.9985,0.9998
0.9996872544288635,0.9975,0.99975
0.9996873140335083,0.997,0.9997
0.9997624158859253,0.9975,0.99975
0.999637246131897,0.9975,0.99975
0.9997748136520386,0.998,0.9997
0.9997498393058777,0.9975,0.9997
0.9997249245643616,0.997,0.99965
0.9997498393058777,0.999,0.99985
0.999724805355072,0.9875,0.9983
0.9904748201370239,0.9925,0.9991
0.9995998740196228,0.9985,0.9998
0.9997124075889587,0.9975,0.99975
0.9997498393058777,0.999,0.9999
0.9997748136520386,0.997,0.9997
0.9998123645782471,0.9985,0.9998
0.999799907207489,0.9985,0.9998
0.9997998476028442,0.999,0.9999
0.9998499155044556,0.999,0.99985
0.9998749494552612,0.999,0.9999
0.9998123645782471,0.999,0.9999
0.9998999238014221,0.999,0.9999
0.9998499155044556,0.999,0.99985
